병원/약국명,병원/약국구분,소재지주소,경도,위도
별약국,약국,서울특별시 동작구 상도로 104 (상도동),126.9321389,37.50045974
별약국,약국,서울특별시 중구 동호로 163 3층 302호 (신당동),127.0117199,37.55295206
별약국,약국,서울특별시 강동구 풍성로38길 9 102호 (성내동),127.1255941,37.5316071
별약국,약국,서울특별시 양천구 오목로 345 목동 슬로우스퀘어 108호 (목동),126.8758206,37.52477678
별장약국,약국,서울특별시 금천구 금하로24길 40 (시흥동),126.9082085,37.44915984
별하약국,약국,서울특별시 강남구 봉은사로 117 이건빌딩 1층 (논현동),127.0264523,37.50534052
보건당약국,약국,서울특별시 구로구 구로동로26길 116 (구로동),126.8916242,37.50568442
보건당약국,약국,서울특별시 송파구 백제고분로27길 39 (삼전동),127.0938333,37.50651649
보건약국,약국,"서울특별시 노원구 노원로 333 104호 (중계동, 시영3단지상가)",127.0697655,37.64663377
보건약국,약국,"서울특별시 강북구 오현로31길 147 201호 (번동, 주공5단지복합상가)",127.0339813,37.63367289
보건약국,약국,서울특별시 동작구 장승배기로10길 43 (상도동),126.9413423,37.50464985
보건약국,약국,서울특별시 은평구 증산로9길 3 1층 101호 (증산동),126.9098585,37.58466143
보건약국,약국,"서울특별시 영등포구 국제금융로7길 22 (여의도동,대교B상가 114호)",126.9330746,37.52325161
보광약국,약국,서울특별시 구로구 구로동로38길 19 (구로동),126.8838879,37.49488417
보광약국,약국,서울특별시 종로구 대학로 93-3 1층 (연건동),127.0017199,37.5794775
보광프라자약국,약국,서울특별시 용산구 보광로 35 (보광동),126.9996255,37.52727942
보니약국,약국,서울특별시 송파구 송파대로 385 성룡빌딩 102호 (석촌동),127.1097539,37.50166343
보라매대학약국,약국,서울특별시 동작구 신대방동 395-62 삼성보라매옴니타워 ,126.9236075,37.49257765
보라매미소약국,약국,"서울특별시 영등포구 신풍로 93 메트하임 1층 114,116,117호 (신길동)",126.9166474,37.50027275
보라매서울약국,약국,서울특별시 동작구 신대방동 395-70 전문건설회관빌딩,126.9242348,37.49199193
보라매성심약국,약국,"서울특별시 관악구 봉천로 227 304호 (봉천동, 보라매샤르망)",126.9271184,37.49003268
보라매약국,약국,"서울특별시 영등포구 신풍로 113 (신길동,시원빌딩 103호)",126.9188666,37.50013713
보라매온누리약국,약국,서울특별시 동작구 보라매로 93 (신대방동),126.9277138,37.49779741
보라매조은약국,약국,서울특별시 동작구 신대방동 395-62 삼성보라매옴니타워 ,126.9236075,37.49257765
보람약국,약국,서울특별시 양천구 목동중앙본로 97 (목동),126.8705425,37.54440498
보람약국,약국,서울특별시 성북구 장위로 123 1층 (장위동),127.0504684,37.61353115
보람약국,약국,서울특별시 종로구 종로 326 (창신동),127.0139908,37.57230996
보람약국,약국,"서울특별시 강서구 강서로 242 321호 (화곡동, 강서힐스테이트상가)",126.8367633,37.54738488
보람약국,약국,서울특별시 성동구 한림말길 50 106호 (옥수동),127.0168533,37.54026971
보람약국,약국,서울특별시 송파구 위례성대로 136 (방이동),127.1265012,37.51196603
보람약국,약국,서울특별시 서초구 서초중앙로 239 (반포동),127.0110365,37.50297709
보람온누리약국,약국,"서울특별시 중랑구 신내로21길 16 204호 (묵동, 신내두산아파트 상가동)",127.0885855,37.61566216
보령약국,약국,서울특별시 종로구 종로 203 (종로5가),127.0005016,37.5713377
보룡약국,약국,서울특별시 양천구 목동중앙북로 3 (목동),126.864039,37.54882729
보리수약국,약국,"서울특별시 강남구 학동로87길 9 (청담동, 진흥(아)상가 101호 일부)",127.0516905,37.52038351
보리약국,약국,서울특별시 양천구 신월로 338 1층 (신정동),126.8585325,37.52153844
보림사약국,약국,서울특별시 용산구 한강대로62나길 20 (용산동3가),126.9748674,37.53440077
보림약국,약국,서울특별시 성북구 동소문로 15 1층 (동소문동1가),127.0077342,37.58938599
보림약국,약국,서울특별시 동대문구 장한로 115 (장안동),127.0705361,37.5709395
보림한약국,약국,서울특별시 동대문구 이문로1길 25 1층 (회기동),127.0528485,37.5892861
보명약국,약국,"서울특별시 서대문구 거북골로 120 206동 2-12호 (남가좌동, 가재울 센트레빌)",126.9154159,37.57636185
보명약국,약국,서울특별시 성동구 독서당로 280-7 (금호동4가),127.0204698,37.54712238
보문약국,약국,서울특별시 성북구 보문로 123 1층 (보문동2가),127.0187325,37.58599722
보물섬약국,약국,"서울특별시 서초구 잠원로 24 414호 (반포동, 반포자이플라자)",127.0098732,37.50711509
보미진온누리약국,약국,서울특별시 양천구 등촌로 224 (목동),126.8640428,37.54955505
보생당약국,약국,서울특별시 중구 퇴계로 189 동화빌딩 (필동1가),126.9929616,37.56144257
보생당약국,약국,"서울특별시 동작구 서달로 150 108호 (흑석동, 이랜드해가든)",126.9621835,37.50662591
보생당약국,약국,서울특별시 강동구 천호대로 1015 지하2층 (천호동),127.1251096,37.53850769
보생사약국,약국,서울특별시 영등포구 영등포로 400 1층 (신길동),126.9224511,37.51303623
보생약국,약국,서울특별시 양천구 공항대로 624 (목동),126.8741128,37.54665137
보생약국,약국,서울특별시 종로구 종로 197-2 (종로4가),126.9996344,37.57104109
보성약국,약국,서울특별시 송파구 성내천로 212 (마천동),127.1511816,37.50001617
보성온누리약국,약국,서울특별시 종로구 명륜길 22 (명륜1가),126.9956726,37.58842696
보승약국,약국,서울특별시 용산구 우사단로4길 42-1 1층 (보광동),126.9990845,37.53127914
보영약국,약국,서울특별시 송파구 성내천로34길 24-1 (마천동),127.1538074,37.49733558
보운약국,약국,서울특별시 강동구 진황도로61길 42 (둔촌동),127.1454589,37.52847877
보윤약국,약국,서울특별시 노원구 동일로192길 20 1층 (공릉동),127.074253,37.62589329
보은당약국,약국,서울특별시 영등포구 당산로 163 (당산동4가),126.8978597,37.52919181
보은당약국,약국,서울특별시 은평구 응암로22길 28-6 1층 (응암동),126.9210591,37.59327963
보은약국,약국,서울특별시 강동구 천호대로157길 30 (천호동),127.1275556,37.53901343
보은약국,약국,서울특별시 광진구 영화사로 64-1 (구의동),127.0932843,37.55475969
보은한약국,약국,"서울특별시 동대문구 약령중앙로 72-2 203호 (제기동, 윤주빌딩)",127.0377023,37.58470525
보천약국,약국,서울특별시 마포구 신촌로 266-1 1층 (아현동),126.9552691,37.55709242
보현약국,약국,서울특별시 양천구 목동중앙남로4길 9 (목동),126.8676337,37.53672232
보현약국,약국,서울특별시 서초구 방배로13길 7 (방배동),126.9959484,37.48295309
보현약국,약국,"서울특별시 영등포구 신풍로 77 A동 지하2층 116호 (신길동, 래미안에스티움)",126.9131704,37.5010307
보현온누리약국,약국,"서울특별시 용산구 신흥로20길 1 (용산동2가, 세명치과)",126.9850974,37.54590866
보화당약국,약국,서울특별시 도봉구 노해로69길 15 (창동),127.0506423,37.65298
복음약국,약국,"서울특별시 노원구 마들로 31 214호 (월계동, 그랑빌아파트상가)",127.0675657,37.61863805
복조리약국,약국,서울특별시 강동구 천호대로187길 61 1층 (길동),127.1427749,37.53712704
복지약국,약국,서울특별시 동작구 사당로 194 (사당동),126.9696335,37.48510364
복지약국,약국,서울특별시 동대문구 천호대로 227 (답십리동),127.0480912,37.57054024
복지약국,약국,서울특별시 강북구 한천로115길 15 (번동),127.0383541,37.6321578
본약국,약국,서울특별시 동대문구 전농로 212 1층 (전농동),127.054015,37.58313657
본초당약국,약국,"서울특별시 강서구 강서로45길 49-5 1층 101호,102호 (화곡동)",126.8333547,37.54760004
봄날약국,약국,서울특별시 강동구 상일동 143 ,127.1644092,37.55563709
봄날약국,약국,"서울특별시 노원구 마들로 31 제주상가동 110호 (월계동, 그랑빌아파트)",127.0675657,37.61863805
봄내약국,약국,서울특별시 관악구 신림동5길 31 1층 (신림동),126.9276371,37.48589346
봄봄약국,약국,서울특별시 송파구 동남로 317 103호 (오금동),127.1381562,37.50385284
봄봄약국,약국,서울특별시 강동구 명일로 248 1층 (길동),127.1472895,37.54080237
봄봄약국,약국,서울특별시 강서구 강서로 341 창대교회 1층 5호 (내발산동),126.8372211,37.55634004
봄빛약국,약국,서울특별시 금천구 가산디지털1로 171 가산 에스케이 브이원 센터 2층 202-1호 (가산동),126.8806786,37.48076227
봄빛약국,약국,서울특별시 영등포구 국회대로70길 12 대산빌딩 1층 101호 (여의도동),126.9198714,37.52936509
봄약국,약국,서울특별시 종로구 지봉로 37-1 1층 (창신동),127.0153386,37.57325858
봄약국,약국,서울특별시 영등포구 영등포로34길 12 1층 (영등포동4가),126.902029,37.51925984
봄약국,약국,서울특별시 서대문구 증가로 98 1층 (남가좌동),126.9261396,37.57602121
봄약국,약국,서울특별시 은평구 증산서길 73 (증산동),126.9060406,37.58318102
봄약국,약국,서울특별시 동대문구 장한로32길 7 1층 (장안동),127.0725832,37.57546837
봄약국,약국,서울특별시 송파구 송파대로 451 (석촌동),127.1055068,37.5065392
봄약국,약국,"서울특별시 강서구 화곡로 347 111호 (화곡동, 그랜드아이파크)",126.8512922,37.55483517
봄약국,약국,서울특별시 금천구 가산디지털1로 1 더루벤스밸리 208-1호 (가산동),126.8871731,37.46627978
봄약국,약국,서울특별시 광진구 뚝섬로 596 1층 (자양동),127.0759392,37.53295351
봄약국,약국,"서울특별시 강남구 압구정로29길 72-1 A동 109호 (압구정동, 신사시장)",127.028402,37.53228768
봄약국,약국,"서울특별시 중구 남대문로10길 9 2층 204호 (삼각동, 경기빌딩)",126.9832304,37.5672028
봄약국,약국,"서울특별시 서초구 헌릉로8길 45 2층 203호 (내곡동, 서초 포레스타 2단지)",127.0614433,37.45566865
봄약국,약국,서울특별시 강동구 천호대로 1116 1층 102-1호 (성내동),127.1350253,37.5344466
봄약국,약국,서울특별시 노원구 동일로 1392 1층 (상계동),127.0613259,37.65305626
봄약국,약국,"서울특별시 강북구 도봉로 34 (미아동, 트레지오상가 1층)",127.0307213,37.61206837
봄약국,약국,"서울특별시 중랑구 신내역로 165 203호 (신내동, 신내우디안2단지상가동)",127.1097547,37.61655762
봄온누리약국,약국,서울특별시 성북구 장위로 112 (장위동),127.048867,37.61345626
봄햇살약국,약국,서울특별시 은평구 통일로 833 1층 (대조동),126.9219577,37.61769013
봉천당약국,약국,서울특별시 관악구 봉천로 518 (봉천동),126.9555941,37.47957637
봉천미래약국,약국,서울특별시 관악구 남부순환로 1733 2층 (봉천동),126.9427602,37.48255412
봉천프라자약국,약국,"서울특별시 관악구 남부순환로 1734 1층 (봉천동, 주원빌딩)",126.9427722,37.48198524
봉화신세계약국,약국,"서울특별시 중랑구 신내로 211 130,131호 (신내동, 금강리빙스텔)",127.0926679,37.6163489
봉화약국,약국,서울특별시 광진구 긴고랑로 31 (중곡동),127.0800284,37.56327837
부강약국,약국,서울특별시 구로구 중앙로14길 27 104호 (고척동),126.8628737,37.50733079
부광약국,약국,"서울특별시 도봉구 덕릉로 398 120호 (창동, 주공17단지상가)",127.0531328,37.64577768
부광약국,약국,서울특별시 종로구 종로 223-1 (종로5가),127.0026036,37.5712294
부민당약국,약국,서울특별시 중랑구 면목로91길 26 (상봉동),127.0844708,37.59430949
부민약국,약국,서울특별시 성북구 화랑로13길 9 1층 (하월곡동),127.0424463,37.60382774
부부약국,약국,"서울특별시 구로구 오류로8길 60 (오류동, 우성빌딩)",126.8436745,37.49223395
부부약국,약국,서울특별시 도봉구 도봉로181길 46 (도봉동),127.0435224,37.68454891
부부약국,약국,서울특별시 강북구 오패산로 112 (미아동),127.0350579,37.61196728
부부정약국,약국,"서울특별시 영등포구 양평로 64 1층 (당산동6가, 경진빌딩)",126.899966,37.53514017
부산약국,약국,서울특별시 동작구 성대로 68 (상도동),126.9343253,37.49792164
부영약국,약국,서울특별시 강서구 강서로56나길 110 (등촌동),126.8440825,37.56363191
