정류장명,위도,경도
롯데캐슬클래식,127.0223728,37.5005035
청계산입구역,127.0548947,37.44909587
내방역,126.9943312,37.48684926
강남역도시에빛,127.0288468,37.49474675
KT삼거리,127.03021,37.472187
KT연구개발센터정문,127.0300031,37.47058873
형촌마을입구,127.0225638,37.46252908
서초호반써밋,127.0146463,37.45756702
LH서초아파트,127.0253608,37.46001081
서초포레스타5단지정문,127.0583096,37.45124338
서초호반써밋,127.0151306,37.45634492
서초포레스타3단지후문,127.05989,37.45389635
서초힐스아파트,127.0192129,37.45622995
LH3.4단지,127.0229573,37.45795457
교보사거리,127.0234455,37.50597839
강남역서초현대타워앞,127.027963,37.49649691
강남역우리은행,127.0283766,37.49562094
강남역티월드,127.028875,37.49465303
LH5단지,127.024081,37.45950105
LH3.4단지,127.0227162,37.45798656
서초힐스아파트,127.01736,37.456142
성촌마을입구,127.0246,37.464327
2호선교대역7번출구,127.0145663,37.49407986
교대역,127.0143808,37.49403212
팔래스호텔,127.0016875,37.5011553
서초경찰서,127.005994,37.49568276
원불교,127.0420565,37.48341411
남부터미널,127.0178114,37.48183701
이수교(방배본동),126.9834607,37.49689645
사당역,126.9820773,37.47886604
서울교통공사,126.9859878,37.47619209
임광아파트,127.0009712,37.47673989
방배동래미안아파트,126.9852744,37.47571171
일동제약사거리,127.0377635,37.47982645
삼성전자서울R&D,127.0237189,37.46593067
대교방송,126.983118,37.47708201
KT연구개발센터,127.0303206,37.47036133
네이처힐.LH서초아파트,127.024156,37.460467
서초호반써밋,127.015374,37.45642792
강남고속버스터미널,127.0039283,37.50606806
내방역제일병원,126.9954725,37.48815644
대우효령아파트,126.993244,37.4801666
한신2차후문,127.0051068,37.51214501
방배역,126.9964065,37.4811877
서울고교,127.0054039,37.4827141
서울고교,127.0054378,37.48303039
서초아트자이아파트,127.0111869,37.48515569
서울교육대앞,127.0145108,37.48784332
남부터미널,127.0143056,37.48474445
논현사거리,127.0198046,37.51045032
논현사거리,127.0200501,37.51081432
방배반딧불센터,126.989557,37.47825329
신사동.더리버사이드호텔,127.0187306,37.51771427
반포미도아파트앞,127.0117503,37.5010466
삼풍아파트,127.0128918,37.49633101
교대역,127.0157244,37.49408331
프로비스타호텔.서초동유원아파트,127.0203706,37.49548562
서초아르누보호텔.유원아파트,127.0197747,37.49570739
삼풍아파트,127.013187,37.49645983
반포래미안아이파크아파트,127.0120987,37.50145746
서초고후문,127.0045404,37.48925976
우성아파트,127.0320263,37.47457019
내방역1번출구,126.9946959,37.48791556
교보타워앞,127.0252378,37.50229986
동원산업,127.0454402,37.47659509
서울시인재개발원,127.021689,37.4826059
한신2차정문,127.0030405,37.50859027
미켈란아파트,127.0040325,37.48620323
롯데칠성,127.024805,37.49540277
kt연구소,127.0306514,37.47170504
오거리,126.996845,37.48854523
사당역,126.9827574,37.47659626
강남역.서초초교앞,127.0264125,37.49975745
외교안보연구원.서초구청,127.0305444,37.4837943
호남고속.신세계,127.0032972,37.5058392
서울고사거리,127.0041759,37.48305387
문화예술공원,127.0321148,37.47014303
강남역.삼성전자,127.027754,37.49697454
반포종합운동장,126.9965861,37.50043564
반포종합운동장,126.9961185,37.49937679
언남중고교,127.0456986,37.47198673
서초구청,127.0324035,37.48406144
경남상가,126.9998269,37.50469034
제약회관,127.0017934,37.48232854
진흥아파트,127.0226916,37.4965521
더케이호텔정문,127.0343726,37.46772923
황실자이아파트,126.9983329,37.48919252
우성아파트사거리,127.029353,37.49362475
서초역4번출구,127.006826,37.49138445
매헌초교,127.0422087,37.47046876
반포2동주민센터,126.9970536,37.50385318
방배(백석예술대)역2번출구,126.9979873,37.48063986
무지개아파트후문,127.0276675,37.48940349
유원아파트,127.0196887,37.49567497
더케이호텔후문,127.0341239,37.46534047
오거리,126.9970372,37.48874168
서초현대렉시온오피스텔,127.0306502,37.49092562
서초역.3번출구,127.0077861,37.49108433
양재근린공원,127.0415088,37.47240909
삼성래미안아파트,126.9951138,37.50281054
방배누리시아웨딩홀,126.9991554,37.47888542
무지개아파트정문,127.0265294,37.48807552
강남역.10번출구,127.0264406,37.49920958
뱅뱅사거리,127.0303046,37.48923163
언남고,127.0433501,37.47359429
남부터미널,127.0169521,37.48197951
경남아파트,127.0002804,37.47712466
풍림아이원,127.0238377,37.48724798
하이브랜드.코스트코.이마트,127.0361834,37.462368
서초유스센터,127.0101626,37.48617223
예술의전당,127.0140414,37.48111032
교대역6번출구,127.0137374,37.49417187
신중초등학교,127.0106965,37.47964638
동덕여고,126.9929415,37.47403997
국제전자센터,127.0179152,37.48545132
양재역9번출구,127.0355509,37.48266382
국립국악원,127.0073811,37.47794354
역삼동.역삼동.우성아파트,127.0302287,37.49167094
삼호아파트,126.9873512,37.49733396
성지마을입구,126.9922654,37.47387142
남부터미널.BC카드앞,127.014396,37.48475525
양재역엘타워빌딩,127.03563,37.48256107
서초1동사무소,127.0196817,37.49035575
양재시민의숲매헌역입구,127.0376108,37.46943556
방배빌딩,127.0068689,37.47817245
서래초등학교,126.9883727,37.49573641
복지관,127.016719,37.4915718
삼환아파트,127.0058933,37.48001076
세빛섬,126.9980215,37.51058231
세빛섬,126.9945427,37.50874826
양재역커피빈앞,127.0353406,37.48283689
교육개발원입구사거리,127.0394643,37.47821021
교대역.법원검찰청,127.0127927,37.49327888
서초고후문,127.0047485,37.4893769
상문고등학교.수표교교회,127.0050035,37.48185626
빛교회.이수중앙시장,126.9890269,37.49229336
현대캐피탈,127.0410922,37.47971901
본마을노인복지센터,127.0542988,37.45378582
본마을노인복지센터,127.0544141,37.45391783
방배열린문화센터.가야치과병원,126.9928643,37.4891551
카페골목입구,126.9873182,37.49161375
원불교,127.0426751,37.48143055
신한은행,126.9921144,37.49039408
노인정,126.9872326,37.48939252
뉴코아백화점,127.0080547,37.50728253
하나은행,126.99136,37.491597
청호나이스,127.0129084,37.48771645
코오롱아파트,127.028118,37.47231031
이수역2번출구,126.9825627,37.48721215
HCN서초방송,127.0120493,37.4822973
서초포레스타3단지후문,127.0595873,37.45402802
서울교대,127.0162208,37.48872528
삼성딜라이트,127.0264935,37.49743288
유경약국,126.9863781,37.49363392
고속터미널,127.0012438,37.50438387
서래마을,127.0038071,37.50017746
서초1동주민센터,127.0192223,37.48963675
삽준네마을,127.0267443,37.4691973
남부시장,126.9858858,37.49539012
교총회관,127.0279737,37.46738579
롯데캐슬헤론아파트,126.9853505,37.49733013
서래마을입구,126.9982741,37.49914674
서래마을.서래글로벌빌리지센터,126.9982345,37.49792485
서초문화예술정보학교후문,127.0289839,37.48668184
송동마을.서초힐스아파트,127.0178478,37.4589669
효성빌라,126.9981271,37.49628664
방배중학교,126.9974475,37.49494038
필리핀대사관,126.9957647,37.49406896
서초고후문,127.004662,37.48892218
방배4동성당,126.9935357,37.49374627
함지박사거리,126.9911416,37.49312435
구룡사입구,127.0505079,37.47172345
서울남부터미널,127.0159,37.4843
서문여고,126.9849182,37.48743415
카페골목입구,126.9873115,37.49147048
반포종합운동장,126.9966544,37.50042718
서울교통공사,126.9871714,37.47733393
서초구청맞은편,127.0306011,37.48418897
방배(백석에술대)역 3번출구,126.9964879,37.48121113
서초롯데캐슬프레지던트아파트,127.0197759,37.49606423
대검찰청.서초경찰서,127.0060867,37.49442212
불교TV.서초어린이집,127.0002024,37.47450064
구룡사거리,127.0481442,37.47399432
서이초등학교,127.0268381,37.49116354
서울고사거리,127.0043331,37.48321696
사당역12번출구,126.9819883,37.47783426
삼성래미안.이수역방향,127.0018493,37.50364685
더미켈란아파트,127.0041602,37.48555804
서울성모병원.서울지방조달청,127.0041237,37.50034966
아크로비스타,127.0128254,37.49802148
서초성당,127.0212521,37.49315161
강남역나라빌딩앞,127.0282942,37.49583001
양재역신한은행앞,127.0352378,37.48290901
신사중학교,127.0204991,37.52292774
신사중학교,127.021022,37.52356382
광림교회.현대고등학교,127.0252664,37.52538681
광림교회.현대고등학교,127.0244393,37.52527795
압구정역4번출구,127.0282581,37.52615387
국민은행,127.0281189,37.52309828
신사동고개,127.0258423,37.51894743
신사사거리.가로수길,127.0221753,37.51743974
신사역사거리,127.019435,37.517422
신사동사거리.신사역,127.0200706,37.51528378
신사사거리,127.0218267,37.51679281
신사동고개,127.0260153,37.51855451
강남을지병원,127.0284882,37.51838634
학동역,127.0301679,37.51478423
논현동사거리.학동역,127.0296697,37.51380846
영동시장,127.0234689,37.51185086
영동시장,127.0224778,37.51126444
논현동사거리.학동역,127.0301493,37.51357315
논현동고개,127.0323028,37.51025653
삼정호텔,127.0316905,37.50678565
신논현역,127.026092,37.5051353
교보타워,127.0241456,37.5057773
영동시장논현역,127.0220464,37.51027111
언북중학교입구,127.0308206,37.52029789
제일은행.호림아트센터앞,127.0349369,37.52157901
영동119.안전센터,127.0381007,37.52255572
강남구청역,127.0406406,37.51846568
강남구청역,127.040047,37.51698178
세관앞,127.0360666,37.51575936
서울세관,127.0356283,37.51702735
서울세관,127.0351669,37.51732665
학동역,127.030375,37.51515813
강남을지병원,127.0287813,37.51856649
세관앞,127.0364986,37.51552044
강남구청역,127.0402618,37.51665641
한국토지주택공사앞,127.0426591,37.5129971
선정릉역1번출구.시니어플라자,127.0430085,37.51013204
아크로힐스논현,127.03975,37.509225
강남YMCA앞,127.0363314,37.51127991
임페리얼팰리스호텔.워터게이트빌딩,127.035601,37.51432856
임피리얼팰리스호텔워터게이트,127.0351526,37.51354654
강남YMCA앞,127.0360937,37.51090783
국민은행논현동지점,127.0376592,37.5085798
언주역4번출구.차병원사거리,127.0350085,37.50777953
언주역3번출구,127.0335056,37.50847832
논현고개,127.0321076,37.51144604
서울세관사거리,127.0347813,37.51535786
현대아파트,127.0305807,37.52843848
현대아파트,127.0311226,37.52829867
고속철도수서역,127.1046745,37.48455188
신사동교회,127.030625,37.52069983
도산공원.호림아트센터앞,127.0333295,37.52211382
신구중학교,127.0332343,37.52673198
압구정중고등학교.현대아파트,127.0336816,37.53008754
도산공원사거리,127.0347855,37.52200707
압구정파출소,127.0365867,37.52904321
압구정파출소,127.0360581,37.52874691
한양아파트.압구정로데오역,127.039579,37.52827
한양아파트.압구정로데오역,127.0392574,37.5279295
일지아트홀,127.03961,37.5249936
씨네시티.앞,127.037783,37.52300817
도산공원,127.0335301,37.52281302
신구중학교,127.0335404,37.52564607
성수대교남단.현대아파트,127.0341409,37.52991981
청담초등학교,127.0451221,37.52680283
프리마호텔,127.0494314,37.52467091
프리마호텔,127.051461,37.52442855
영동교입구.청담자이아파트,127.0560023,37.52278378
영동교입구,127.0553582,37.52233353
청담역.경기고교,127.0562112,37.52076521
우리은행청담지점.청담삼익아파트,127.0568459,37.52103034
청담역.경기고교,127.0565014,37.52007393
진흥아파트,127.0520899,37.5192911
청담천주교회,127.0496057,37.52022903
청담2치안센터,127.0479813,37.52338654
강남구청.강남세무서,127.0473571,37.51843164
청담동래미안아파트,127.0428054,37.5176296
강남구청역,127.0410138,37.51830065
프라마호텔,127.0511569,37.52487292
농협앞,127.0446657,37.52405015
일지아트홀.압구정동노인복지센터,127.0396346,37.52431596
청담초등학교앞,127.0450857,37.52646133
청담2치안센터,127.0477909,37.52293516
청담동성당앞,127.0492045,37.52025832
차병원차움,127.0443045,37.52355738
진흥아파트청담역,127.052351,37.51898281
청담역.경기고교,127.0565442,37.51975402
청담역.경기고교,127.0579409,37.51918745
봉은사.삼성1파출소앞,127.0594354,37.51496776
봉은사.코엑스북문,127.059015,37.51414166
봉은사.코엑스북문,127.057639,37.51354672
봉은사역3번출구.삼성1파출소,127.0601629,37.51510797
봉은사역5번출구.광동한방병원,127.0623659,37.51439045
노블발렌티웨딩홀,127.0647589,37.5148307
서울의료원,127.065604,37.512568
강남경찰서면허시험장,127.0657996,37.50994627
삼성역7번출구,127.062719,37.5104083
무역센터,127.0609748,37.51190234
무역센터,127.0620909,37.5101428
강남보건소.강남구립국제교육원,127.0418086,37.51531593
한국무역센터.삼성역,127.0617006,37.50866701
포스코사거리,127.056318,37.50782266
한별구립어린이집,127.0549014,37.51041039
센트럴아이파크.강남구도시관리공단,127.0520467,37.51577954
삼성동서광아파트,127.0426083,37.51723859
강남구청.강남세무서,127.0478648,37.51818634
청담역,127.050661,37.51756161
센트럴아이파크.강남구도시관리공단,127.0519072,37.51523443
한별구립어린이집,127.0546027,37.5102276
삼성중앙역.플래티넘아파트,127.0515287,37.51266376
삼성중앙역.플래티넘아파트,127.0518271,37.51237798
삼성2문화센터,127.0461375,37.51109176
라마다서울호텔앞,127.0465129,37.51081047
선릉역.선정릉정문,127.0485232,37.50580675
선정릉역.무형문화재전수회관,127.0442024,37.5096985
한국토지주택공사앞,127.0430459,37.51280953
포스코건너편,127.0554269,37.50668319
선릉역,127.050205,37.505143
도곡역,127.0565229,37.49158559
중대부고,127.0550937,37.49188724
단대부고.대치아이파크아파트,127.0537771,37.49467496
한티역3번출구.서울강남고용노동지청,127.0541425,37.49644636
삼성아파트입구,127.0595601,37.4981982
농협대치지점,127.0611545,37.49793697
대치SK.VIEW아파트.서울교회,127.0620557,37.49626135
대치역1번출구,127.0614984,37.4938593
래미안.대치.팰리스,127.0585796,37.49255959
도곡역,127.0565475,37.49118189
대치동우성아파트,127.059611,37.49257709
대치역8번출구,127.0622527,37.49382015
대치역7번출구,127.06408,37.492458
그랑프리백화점,127.0557033,37.49025786
은마아파트,127.0628615,37.49559591
은마파출소,127.0615234,37.49809897
은마아파트,127.0632606,37.4994452
대치동은마아파트,127.0683967,37.4984286
은마아파트,127.0669738,37.49576666
대치동미도아파트,127.0677076,37.49560494
대치역6번출구.강남구민회관,127.064278,37.492785
쌍용아파트,127.0694459,37.4981063
선릉역,127.051217,37.505447
삼성역,127.0643171,37.50749148
강남경찰서.강남운전면허시험장,127.067156,37.5097832
삼성역,127.0634112,37.5076875
휘문고.대치2동주민센터,127.0656234,37.50353402
래미안하이스턴.대치순복음교회,127.0638661,37.49994499
대치현대아파트,127.0599175,37.50105632
휘문중고등학교,127.0618981,37.50396586
휘문중고등학교,127.0614966,37.5040742
대치사거리,127.058517,37.50354023
한국무역센터.삼성역,127.0616639,37.50810654
한티역,127.0521475,37.4981161
도성초등학교,127.0512136,37.50012236
도성초교사거리,127.0517546,37.50069613
영동농협풍림아이원아파트,127.0563511,37.50219797
영동농협풍림아이원아파트,127.0567857,37.50254108
도성초교사거리,127.0517751,37.50090788
진선여자중고등학교,127.0499655,37.5027442
선릉역,127.0504623,37.5047612
포스코빌딩,127.054803,37.506043
하나은행,127.0582126,37.50342527
대치동현대아파트,127.0591749,37.50164601
은마아파트입구사거리,127.0600675,37.49872738
베스티안병원,127.0566485,37.49768961
한티역2번출구.서울강남고용노동지청,127.053929,37.49677356
신논현역,127.0257548,37.50463617
삼정호텔앞,127.0311108,37.50624203
차병원,127.0344861,37.50553234
차병원,127.0346209,37.50609008
언주역5번출구.차병원사거리,127.0348624,37.50739481
스포월드.라움아트센터,127.0388432,37.50798829
스포월드.라움아트센터,127.0398644,37.50752569
아크로힐스논현,127.040648,37.50910775
선정릉역4번출구.시니어플라자,127.0430849,37.50982687
선정릉역.무형문화재전수회관,127.0440935,37.50923357
선릉역,127.048176,37.50588439
서울상록회관.한국기술센터,127.044057,37.503232
KT강남지사,127.0419791,37.50475497
KT강남지사,127.0414645,37.50475785
아가방빌딩.하나은행,127.0386329,37.50154098
역삼역.GS타워,127.0368322,37.50140458
역삼역,127.0362962,37.50165706
역삼역,127.0350786,37.50044184
강남역12번출구,127.0298391,37.4988294
강남역,127.0269679,37.49993485
신논현역.구교보타워사거리,127.0257902,37.50235998
강남역.역삼세무서,127.0291478,37.49813573
역삼역.포스코타워역삼,127.03379,37.49957175
영동중앙교회,127.0379751,37.49815395
강남보건소.강남구립국제교육원,127.0420406,37.5155195
역삼럭키아파트.역삼월드메르디앙아파트,127.0387195,37.49183877
역삼초등학교,127.034025,37.49409748
역삼초등학교,127.0341054,37.49433084
뱅뱅사거리기쁨병원,127.0335981,37.49026251
역삼초등학교,127.030653,37.49219527
역삼2동주민센터.대림역삼아파트,127.0459927,37.49624526
래미안.그레이튼.아파트,127.0456136,37.49595165
역삼자이아파트,127.0442567,37.49980414
역삼동성당.역삼자이아파트,127.0437951,37.49987934
역삼동개나리아파트,127.0477691,37.4993813
역삼동개나리아파트,127.0473485,37.49945085
총지사,127.0402858,37.49619328
총지사,127.0408425,37.4966905
영동중앙교회,127.0385755,37.49771852
한서병원,127.038818,37.501137
한국자산신탁.르네상스호텔,127.044247,37.502783
진선여자중고등학교,127.0498725,37.50226486
역삼e-편한세상아파트,127.0512978,37.49925456
한티역,127.0522475,37.49720234
한티역7번출구,127.0513667,37.49589252
역삼중학교.강남세브란스병원,127.0476983,37.49471181
도곡1차아이파크.역삼청소년수련관,127.0417859,37.49280822
총지사,127.0398633,37.49494269
도곡1동주민센터.역삼럭키아파트,127.0390292,37.49158005
도곡1차아이파크.도곡중학교,127.0424021,37.49263498
매봉삼성아파트SK리더스뷰,127.0489607,37.48814495
매봉역양재최의원,127.0445617,37.48616426
양재역말죽거리.강남베드로병원,127.0379686,37.48525104
뱅뱅사거리.구영동중학교,127.0328076,37.48772432
고속철도수서역,127.1036016,37.48484985
뱅뱅사거리뱅뱅프라자,127.0328764,37.48974728
원불교앞,127.0423551,37.48355818
매봉역,127.0449777,37.485919
도곡개포한신아파트,127.04938,37.487972
도곡동개포한신아파트,127.0502898,37.48704685
우성캐릭터빌아파트,127.0508009,37.48700968
군인공제회관,127.0521108,37.48916816
라마다서울호텔,127.0451213,37.51041903
숙명여고,127.0524663,37.4897357
도곡렉슬아파트.강남세브란스병원,127.0481867,37.49443678
한티역7번출구,127.05194,37.495722
도곡렉슬아파트정문,127.0534356,37.49475081
중대부고앞,127.054525,37.492538
구룡중학교앞,127.057243,37.485803
개포고등학교앞,127.058605,37.484231
개포1단지,127.06061,37.482588
개포주공1단지,127.0619207,37.48138799
개포주공1단지,127.0583604,37.47675071
하나은행사거리,127.0542195,37.48085632
현대아파트경남아파트,127.0531952,37.48272748
우성3차아파트,127.0568897,37.48317361
개일초등학교앞,127.0573428,37.48600679
개포고등학교,127.0586456,37.48437482
개포1단지연금매장,127.0606774,37.48267792
래미안블레스티지아파트,127.0636368,37.48024608
시립개포도서관,127.0640807,37.48370158
수도전기공고후문,127.065624,37.48478206
수도전기공고후문,127.065984,37.485273
디에이치아너힐즈,127.0682003,37.48450003
주공4단지,127.0692109,37.48380855
경기여고,127.067244,37.48653
개포동역.개포시장,127.0661225,37.48848892
개포주공5단지경기여고,127.0674712,37.48670758
개포동역.개포시장,127.0664157,37.48843442
개포시장.개포5단지상가,127.068378,37.489554
개포시장.개포5단지상가,127.0684494,37.48931301
양전초등학교,127.070593,37.490243
개포6단지앞,127.0705987,37.48994883
공무원아파트,127.0757916,37.4922272
개원중학교,127.072156,37.492262
개포주공7단지앞,127.0737268,37.488953
연금매점,127.0746027,37.48847396
현대아파트,127.0528285,37.48226538
개포시영아파트정문,127.0556957,37.47883021
능인선원앞,127.052254,37.47242465
구룡산입구,127.062987,37.477958
능인선원앞,127.052214,37.47177047
구룡사입구,127.0507511,37.47192069
국악고교사거리,127.048045,37.47452692
삼호물산,127.0452517,37.47724305
구룡초등학교,127.0530683,37.48075394
광수빌딩,127.0493324,37.47906075
국민은행그린공원,127.0468255,37.47876982
포이사거리삼호물산,127.0451417,37.47843796
포이사거리삼호물산,127.0451927,37.4782848
국민은행그린공원,127.0472426,37.4785642
광수빌딩,127.049494,37.47885073
개포4동주민센터개포지구대,127.0512017,37.47942401
구룡초등학교,127.053272,37.480688
수서삼성아파트앞,127.0909893,37.4843994
일원본동주민센터,127.0847498,37.48348852
푸른마을아파트앞,127.0805834,37.48291292
상록수아파트앞,127.0821222,37.48280463
일원본동주민센터,127.0859754,37.4833831
수서119.안전센터앞,127.0937687,37.48432054
삼성서울병원정문,127.0829903,37.48654451
삼성서울병원정문건너편,127.0824492,37.48702518
일원역,127.0832793,37.48511786
삼성서울병원후문,127.0875201,37.49019972
글래드라이브강남호텔,127.03634,37.50780517
포포인츠서울강남.선샤인,127.0288548,37.5201297
삼성서울병원사거리,127.0826482,37.48914534
강남한양수자인아파트,127.1138014,37.47825392
강남한양수자인아파트,127.113478,37.477818
대치아파트,127.0724873,37.492414
대청역,127.0788925,37.49323441
마루공원,127.0833781,37.49467129
대청초등학교,127.0865721,37.49387062
일원1동주민센터,127.0875119,37.4919722
수서역현대벤쳐빌,127.1022258,37.48765131
수서역,127.1007453,37.48830768
수서역KT수서지점,127.100033,37.48841912
수서역KT수서지점,127.1007358,37.48718852
세곡문화복지관,127.1081157,37.4691406
궁마을,127.097246,37.48534958
궁마을,127.0976066,37.4852808
수서역,127.1018501,37.48684837
수서역5번.출구,127.1023332,37.4871958
수서역.로즈데일빌딩,127.1028677,37.48739844
세곡문화복지회관,127.1078609,37.46894475
은곡마을.LH이편한세상,127.1026344,37.46552792
세곡리엔파크1단지,127.1002962,37.46514205
대왕초등학교,127.1068385,37.46467083
세곡동사거리,127.1078295,37.46357779
세곡동,127.109962,37.46465625
광연자동차학원앞,127.116361,37.4656909
삼일자동차학원.강남자동차검사소,127.1211805,37.4679154
삼일자동차학원.강남자동차검사소,127.120768,37.46799872
광연자동차학원앞,127.1188445,37.46702297
세곡동,127.1093507,37.46504465
세곡동사거리,127.1086114,37.46568746
방죽마을,127.1072569,37.4723873
래미안포레아파트,127.1067202,37.47444024
쟁골마을,127.1051606,37.48201553
쟁골마을,127.104399,37.48265458
래미안포레아파트,127.1061716,37.47512517
방죽마을,127.1069205,37.47222473
압구정역3번출구,127.028714,37.52600147
국민은행압구정지점,127.0284969,37.52350458
언주역2번출구.차병원사거리,127.0333617,37.50795302
영동고교앞,127.0398933,37.52150355
개포우성6차아파트,127.0578352,37.47561325
은곡마을진입로,127.0985784,37.46576564
탄천교,127.068123,37.501358
우성아파트,127.0683335,37.50104634
세곡푸르지오,127.0949599,37.46509999
삼성역,127.0636517,37.50724313
세곡푸르지오,127.096478,37.465062
세곡2지구3.4단지,127.1098002,37.4767574
개포시영아파트후문,127.0538687,37.48060327
개포우성아파트,127.0578639,37.47656443
래미안강남힐즈,127.0973807,37.47234832
세곡중학교.세명초등학교,127.0915601,37.47039379
세곡중학교.세명초등학교,127.0923755,37.47032141
일원동한솔아파트,127.0795788,37.48247206
시립수서청소년수련관,127.089107,37.483863
포스코사거리,127.0557931,37.50783372
대왕초등학교,127.1066859,37.46511384
그랑프리백화점,127.0555062,37.49001004
개포중학교,127.063512,37.480169
구룡마을,127.064041,37.478975
개포주공1단지아파트,127.0562954,37.47882218
영희초등학교,127.0804871,37.49119143
못골마을.LH강남아이파크,127.1016355,37.47341224
못골마을,127.1018882,37.47310235
태화기독교.사회복지관,127.0933528,37.48452821
시립개포도서관,127.063564,37.483553
도곡교회.인바디빌딩,127.0554585,37.47443356
강남세브란스병원,127.0473231,37.49339905
도곡교회.인바디빌딩.건너,127.055736,37.474195
래미안강남힐즈,127.0953816,37.47244427
도곡중학교.강남세브란스병원,127.0467216,37.49360204
강남경찰서.강남운전면허시험장,127.0660087,37.5095036
수도공고앞,127.06196,37.48716746
개포4단지5단지,127.0685575,37.48639527
개포4단지6단지,127.0723123,37.48682096
개포4단지7단지,127.0735368,37.48784205
개포동역,127.0654139,37.4889678
세곡푸르지오,127.0937285,37.46752044
경남아파트,127.0413201,37.48897598
세곡푸르지오,127.0938352,37.46792281
구룡역,127.0593763,37.48607034
구룡역,127.0589614,37.48616967
럭키아파트,127.0410365,37.49154062
래미안개포루체하임아파트,127.0813369,37.4893482
수도공고,127.0623425,37.48756284
개포4단지6단지,127.0722129,37.48697601
개포4단지5단지,127.0683417,37.48646468
학여울역,127.0719616,37.49724784
학여울역,127.0713978,37.49667869
도곡한신아파트,127.0411576,37.48687583
현대1차우성아파트,127.0550786,37.48211747
영동고등학교현대아파트,127.03953,37.52135499
개포4단지7단지,127.0729689,37.48754504
총회회관.휘문고입구,127.0659602,37.50443764
예림당아트홀.신한은행전산센터,127.0441265,37.49808603
새마을운동중앙회,127.0673638,37.50190925
총지사,127.0395195,37.4948581
신한은행데이터센터,127.0436142,37.49807901
포스코사거리,127.0575279,37.50731926
우성3차아파트,127.0570801,37.48371328
우성6차아파트,127.054993,37.47698048
포이초교,127.0525576,37.47527333
국악중고교,127.0507196,37.47551251
풍양빌딩,127.0489717,37.47725329
코원에너지서비스,127.0760972,37.49806976
코원에너지서비스,127.0761621,37.49848963
현대1차우성아파트,127.0551722,37.48182637
포스코사거리,127.0583444,37.50708457
국민은행그린공원,127.047757,37.478407
삼익아파트앞,127.0417922,37.49005624
래미안포레아파트,127.1072951,37.47565851
래미안포레아파트,127.1076847,37.4760979
세곡2지구3.4단지,127.110393,37.476668
도곡한신아파트,127.0414336,37.48654618
강남더샵라르고오피스텔,127.1048166,37.47522745
한남대교전망카페,127.015683,37.524552
서울의료원후문,127.0670298,37.51285422
구룡마을,127.0624439,37.47761819
학동역,127.0298909,37.51534748
은곡마을입구.리엔파크2단지,127.102457,37.465026
강남현대힐스테이트에코,127.1049628,37.47501091
국악중고교,127.0506744,37.47556209
상록수아파트후문,127.0820736,37.48279926
대왕초등학교,127.1060868,37.46473368
수서역5번출구.이마트앞,127.1024966,37.48669809
달터공원,127.0496564,37.47655014
일원역,127.0837488,37.48427409
삼성서울병원정문,127.0831279,37.48622092
국민은행,127.0478168,37.47835491
삼성의료원,127.0843626,37.48808713
한아름아파트.사이룩스오피스텔,127.1043696,37.48828832
암센터후문.장례식장,127.0867279,37.4896761
암센터정문,127.0877106,37.48872808
신분당선.강남역4번출구,127.0295868,37.49447637
영동2교,127.0436209,37.48241061
2호선강남역,127.0272572,37.49926076
강남교육청,127.0474431,37.51145259
도곡2동주민센터대치중학교,127.045412,37.48419052
래미안루체하임.일원동맛의거리,127.0816026,37.4895038
신논현역,127.0259767,37.50195985
방죽마을,127.1069396,37.47216164
영희초등학교,127.0807474,37.49135165
개포동역,127.0653368,37.4886858
강남우체국,127.0782615,37.49331773
도성초등학교앞,127.0503203,37.50046426
공무원아파트,127.0753813,37.49238876
강남역,127.0296699,37.49426356
LH이-편한세상,127.1018877,37.46772541
신논현역,127.0264401,37.50101629
매봉역,127.0450399,37.48594331
동영문화센터,127.0446557,37.49791462
도곡2동주민센터대치중학교,127.0455127,37.48425175
도곡2동주민센터대치중학교,127.0452549,37.48440324
대청역,127.0795608,37.49321864
영동2교,127.0435556,37.48277017
강남세브란스병원,127.0460355,37.49410242
삼성역,127.0640098,37.50793048
매봉역입구,127.046452,37.485055
역삼청소년수련관.도곡1차아이파크,127.0427156,37.49310435
엠네트음악방송국,127.0443534,37.52401602
삼성역,127.0631256,37.50975478
삼성역,127.061036,37.50789961
코엑스도심공항,127.0587075,37.50926869
삼성역,127.0610138,37.50848985
포스코사거리,127.0550657,37.50607151
포스코사거리,127.0551984,37.50662833
선릉역,127.0507926,37.5047425
선릉역,127.0505622,37.50524361
토마토저축은행.르네상스호텔,127.0443408,37.50277258
LG데이콤(르네상스호텔),127.0441002,37.50324755
역삼역,127.0348816,37.4998688
역삼역,127.0348445,37.50037703
강남역,127.0301126,37.49836707
강남역12번출구,127.0293968,37.49871237
영희초등학교정문,127.0826658,37.49177024
코엑스동문,127.060811,37.51225835
일원농협앞,127.0844467,37.49250248
개증한의원,127.0863915,37.49316699
양재역,127.0355823,37.48451198
도곡동,127.0492206,37.48784928
타워펠리스,127.053238,37.48973867
대치동,127.0618635,37.4936086
학여울역,127.0685662,37.49584144
개포동,127.0737651,37.48885926
학여울역,127.0672657,37.49585931
대치동,127.0618695,37.49404293
타워펠리스,127.054429,37.49066385
양재역,127.0354332,37.48487156
신사동,127.0195789,37.51690314
미성아파트,127.0205693,37.52297728
리베라호텔,127.0550814,37.52282746
